product_id,vendor_id,market_date,customer_id,quantity,cost_to_customer_per_qty,transaction_time
3,7,07-08-19,23,4,0.5,18:51:00
3,7,10-08-19,5,1,0.5,10:34:00
3,7,10-08-19,14,5,0.5,9:35:00
3,7,14-08-19,2,5,0.5,18:49:00
3,7,14-08-19,4,1,0.5,17:31:00
3,7,14-08-19,16,2,0.5,18:37:00
3,7,17-08-19,1,3,0.5,13:55:00
3,7,17-08-19,5,4,0.5,13:44:00
3,7,17-08-19,10,2,0.5,9:26:00
3,7,17-08-19,14,2,0.5,9:28:00
3,7,17-08-19,14,4,0.5,9:31:00
3,7,17-08-19,17,3,0.5,13:17:00
3,7,17-08-19,17,1,0.5,13:30:00
3,7,17-08-19,1,5,0.5,13:44:00
3,7,21-08-19,4,3,0.5,17:34:00
3,7,21-08-19,4,4,0.5,18:09:00
3,7,21-08-19,5,5,0.5,17:22:00
3,7,21-08-19,10,3,0.5,17:18:00
3,7,21-08-19,10,4,0.5,17:19:00
3,7,21-08-19,12,4,0.5,18:52:00
3,7,21-08-19,17,3,0.5,18:59:00
3,7,21-08-19,24,3,0.5,18:56:00
3,7,24-08-19,2,5,0.5,9:12:00
3,7,24-08-19,2,3,0.5,9:46:00
3,7,24-08-19,3,2,0.5,10:32:00
3,7,24-08-19,3,4,0.5,11:36:00
3,7,24-08-19,6,4,0.5,8:56:00
3,7,24-08-19,8,5,0.5,11:47:00
3,7,24-08-19,13,4,0.5,13:02:00
3,7,24-08-19,17,4,0.5,8:47:00
3,7,24-08-19,23,4,0.5,13:28:00
3,7,28-08-19,2,4,0.5,16:28:00
3,7,28-08-19,8,1,0.5,17:40:00
3,7,31-08-19,1,5,0.5,11:38:00
3,7,31-08-19,2,2,0.5,11:02:00
3,7,31-08-19,3,4,0.5,8:47:00
3,7,31-08-19,6,2,0.5,13:37:00
3,7,31-08-19,8,4,0.5,12:51:00
3,7,31-08-19,24,3,0.5,10:19:00
3,7,04-09-19,2,2,0.5,18:39:00
3,7,04-09-19,7,4,0.5,17:09:00
3,7,04-09-19,12,4,0.5,17:09:00
3,7,04-09-19,20,3,0.5,17:20:00
3,7,07-09-19,1,4,0.5,12:08:00
3,7,07-09-19,1,2,0.5,12:22:00
3,7,07-09-19,4,1,0.5,13:53:00
3,7,07-09-19,5,1,0.5,12:46:00
3,7,07-09-19,6,2,0.5,11:31:00
3,7,07-09-19,6,3,0.5,11:53:00
3,7,07-09-19,10,2,0.5,13:21:00
3,7,07-09-19,14,4,0.5,13:25:00
3,7,07-09-19,14,5,0.5,13:28:00
3,7,07-09-19,24,2,0.5,9:23:00
3,7,11-09-19,1,4,0.5,16:28:00
3,7,11-09-19,2,5,0.5,17:21:00
3,7,11-09-19,5,4,0.5,18:54:00
3,7,11-09-19,6,3,0.5,17:06:00
3,7,11-09-19,22,5,0.5,18:41:00
3,7,14-09-19,12,4,0.5,11:10:00
3,7,14-09-19,14,4,0.5,9:09:00
3,7,14-09-19,17,2,0.5,12:32:00
3,7,14-09-19,25,5,0.5,12:47:00
3,7,14-09-19,25,3,0.5,13:22:00
3,7,18-09-19,8,1,0.5,17:14:00
3,7,18-09-19,9,5,0.5,17:16:00
3,7,18-09-19,17,3,0.5,18:48:00
3,7,18-09-19,18,2,0.5,18:52:00
3,7,18-09-19,18,2,0.5,18:54:00
3,7,21-09-19,2,3,0.5,9:24:00
3,7,21-09-19,5,4,0.5,12:54:00
3,7,21-09-19,6,5,0.5,13:42:00
3,7,21-09-19,13,5,0.5,10:56:00
3,7,21-09-19,13,1,0.5,11:05:00
3,7,25-09-19,1,1,0.5,18:59:00
3,7,25-09-19,3,2,0.5,17:39:00
3,7,25-09-19,7,3,0.5,16:36:00
3,7,25-09-19,10,2,0.5,17:30:00
3,7,25-09-19,12,5,0.5,18:19:00
3,7,25-09-19,12,4,0.5,18:35:00
3,7,25-09-19,15,1,0.5,16:26:00
3,7,28-09-19,3,2,0.5,13:31:00
3,7,28-09-19,7,3,0.5,13:17:00
3,7,28-09-19,8,3,0.5,13:54:00
3,7,28-09-19,9,5,0.5,11:17:00
3,7,28-09-19,12,3,0.5,12:56:00
3,7,28-09-19,18,5,0.5,10:47:00
3,7,28-09-19,19,8,0.5,13:32:00
3,7,28-09-19,21,3,0.5,9:05:00
3,7,01-07-20,1,5,0.5,18:23:00
3,7,01-07-20,3,3,0.5,16:34:00
3,7,01-07-20,3,3,0.5,16:38:00
3,7,01-07-20,4,4,0.5,16:18:00
3,7,01-07-20,4,4,0.5,17:19:00
3,7,01-07-20,5,2,0.5,17:03:00
3,7,01-07-20,8,1,0.5,17:46:00
3,7,01-07-20,13,1,0.5,18:48:00
3,7,01-07-20,15,2,0.5,18:34:00
3,7,01-07-20,15,3,0.5,18:52:00
3,7,04-07-20,6,4,0.5,12:06:00
3,7,04-07-20,7,5,0.5,8:49:00
3,7,04-07-20,8,2,0.5,12:15:00
3,7,04-07-20,9,4,0.5,11:20:00
3,7,04-07-20,10,3,0.5,13:12:00
3,7,04-07-20,19,4,0.5,13:38:00
3,7,04-07-20,1,3,0.5,12:09:00
3,7,04-07-20,1,4,0.5,12:47:00
3,7,08-07-20,3,4,0.5,18:52:00
3,7,08-07-20,4,4,0.5,17:11:00
3,7,08-07-20,5,3,0.5,18:54:00
3,7,08-07-20,5,1,0.5,18:55:00
3,7,08-07-20,10,2,0.5,18:42:00
3,7,11-07-20,1,5,0.5,8:41:00
3,7,11-07-20,2,3,0.5,13:49:00
3,7,11-07-20,2,2,0.5,13:59:00
3,7,11-07-20,5,3,0.5,10:21:00
3,7,11-07-20,10,2,0.5,11:35:00
3,7,11-07-20,14,3,0.5,13:52:00
3,7,11-07-20,14,3,0.5,13:56:00
3,7,11-07-20,19,4,0.5,13:45:00
3,7,11-07-20,19,2,0.5,13:53:00
3,7,11-07-20,1,2,0.5,12:44:00
3,7,11-07-20,1,2,0.5,13:28:00
3,7,15-07-20,4,2,0.5,16:09:00
3,7,15-07-20,4,5,0.5,16:47:00
3,7,15-07-20,8,2,0.5,18:10:00
3,7,15-07-20,15,5,0.5,16:54:00
3,7,15-07-20,15,4,0.5,17:24:00
3,7,15-07-20,19,3,0.5,17:06:00
3,7,15-07-20,19,2,0.5,17:41:00
3,7,15-07-20,20,3,0.5,18:02:00
3,7,18-07-20,1,1,0.5,10:52:00
3,7,18-07-20,1,3,0.5,11:26:00
3,7,18-07-20,3,2,0.5,13:30:00
3,7,18-07-20,5,4,0.5,11:05:00
3,7,18-07-20,5,5,0.5,11:15:00
3,7,18-07-20,6,4,0.5,10:01:00
3,7,18-07-20,8,2,0.5,11:59:00
3,7,18-07-20,20,3,0.5,12:09:00
3,7,18-07-20,20,5,0.5,12:37:00
3,7,22-07-20,2,2,0.5,18:29:00
3,7,22-07-20,3,3,0.5,17:16:00
3,7,22-07-20,10,2,0.5,17:47:00
3,7,22-07-20,15,3,0.5,17:33:00
3,7,22-07-20,18,4,0.5,17:34:00
3,7,25-07-20,3,2,0.5,13:34:00
3,7,25-07-20,7,1,0.5,9:21:00
3,7,25-07-20,10,3,0.5,11:32:00
3,7,25-07-20,14,5,0.5,11:07:00
3,7,25-07-20,17,5,0.5,11:16:00
3,7,25-07-20,17,1,0.5,11:57:00
3,7,25-07-20,21,4,0.5,10:23:00
3,7,29-07-20,2,3,0.5,18:56:00
3,7,29-07-20,3,4,0.5,18:30:00
3,7,29-07-20,5,2,0.5,18:17:00
3,7,29-07-20,6,2,0.5,17:05:00
3,7,29-07-20,7,4,0.5,18:19:00
3,7,29-07-20,7,4,0.5,18:32:00
3,7,29-07-20,11,1,0.5,17:23:00
3,7,29-07-20,13,3,0.5,17:37:00
3,7,29-07-20,19,5,0.5,17:34:00
3,7,01-08-20,2,2,0.5,9:17:00
3,7,01-08-20,5,1,0.5,9:42:00
3,7,01-08-20,7,4,0.5,8:19:00
3,7,01-08-20,22,4,0.5,9:26:00
3,7,05-08-20,1,4,0.5,18:34:00
3,7,05-08-20,1,5,0.5,18:46:00
3,7,05-08-20,3,3,0.5,17:29:00
3,7,05-08-20,3,3,0.5,18:07:00
3,7,05-08-20,4,1,0.5,16:46:00
3,7,05-08-20,4,2,0.5,17:01:00
3,7,05-08-20,6,1,0.5,18:03:00
3,7,05-08-20,7,5,0.5,18:53:00
3,7,05-08-20,12,2,0.5,18:19:00
3,7,05-08-20,12,3,0.5,18:23:00
3,7,05-08-20,15,2,0.5,16:22:00
3,7,05-08-20,15,3,0.5,17:05:00
3,7,05-08-20,17,1,0.5,18:38:00
3,7,05-08-20,21,4,0.5,18:54:00
3,7,08-08-20,4,3,0.5,10:38:00
3,7,08-08-20,4,4,0.5,10:58:00
3,7,08-08-20,5,3,0.5,13:37:00
3,7,08-08-20,5,3,0.5,13:54:00
3,7,08-08-20,11,2,0.5,13:20:00
3,7,08-08-20,11,5,0.5,13:34:00
3,7,08-08-20,12,2,0.5,9:54:00
3,7,08-08-20,13,2,0.5,9:38:00
3,7,08-08-20,13,2,0.5,9:47:00
3,7,08-08-20,15,3,0.5,13:54:00
3,7,08-08-20,22,2,0.5,10:04:00
3,7,12-08-20,1,4,0.5,18:51:00
3,7,12-08-20,6,1,0.5,18:42:00
3,7,12-08-20,13,2,0.5,18:53:00
3,7,12-08-20,14,1,0.5,16:45:00
3,7,12-08-20,14,3,0.5,16:48:00
3,7,12-08-20,18,3,0.5,17:19:00
3,7,15-08-20,4,4,0.5,13:37:00
3,7,15-08-20,16,3,0.5,12:00:00
3,7,15-08-20,16,5,0.5,12:59:00
3,7,19-08-20,1,2,0.5,17:56:00
3,7,19-08-20,11,5,0.5,17:07:00
3,7,19-08-20,24,4,0.5,18:30:00
3,7,22-08-20,2,5,0.5,12:27:00
3,7,22-08-20,6,4,0.5,12:50:00
3,7,22-08-20,7,1,0.5,13:36:00
3,7,22-08-20,7,2,0.5,13:57:00
3,7,22-08-20,8,4,0.5,8:57:00
3,7,22-08-20,8,4,0.5,9:27:00
3,7,22-08-20,10,5,0.5,13:40:00
3,7,22-08-20,12,2,0.5,9:41:00
3,7,26-08-20,1,2,0.5,17:32:00
3,7,26-08-20,5,4,0.5,18:58:00
3,7,26-08-20,8,2,0.5,17:44:00
3,7,26-08-20,17,2,0.5,17:58:00
3,7,26-08-20,22,5,0.5,18:34:00
3,7,29-08-20,4,5,0.5,11:06:00
3,7,29-08-20,8,2,0.5,13:19:00
3,7,29-08-20,8,3,0.5,13:58:00
3,7,29-08-20,9,5,0.5,12:33:00
3,7,29-08-20,11,4,0.5,11:44:00
3,7,29-08-20,13,1,0.5,13:10:00
3,7,29-08-20,13,3,0.5,13:11:00
3,7,29-08-20,14,4,0.5,12:02:00
3,7,29-08-20,14,2,0.5,12:58:00
3,7,02-09-20,1,3,0.5,18:53:00
3,7,02-09-20,5,2,0.5,17:16:00
3,7,02-09-20,7,1,0.5,17:54:00
3,7,02-09-20,9,4,0.5,18:43:00
3,7,02-09-20,23,7,0.5,18:14:00
3,7,02-09-20,1,6,0.5,18:04:00
3,7,05-09-20,4,5,0.5,11:34:00
3,7,05-09-20,9,4,0.5,10:01:00
3,7,05-09-20,10,5,0.5,11:40:00
3,7,05-09-20,10,3,0.5,12:10:00
3,7,09-09-20,2,2,0.5,18:59:00
3,7,09-09-20,3,3,0.5,18:48:00
3,7,09-09-20,7,4,0.5,16:53:00
3,7,09-09-20,12,3,0.5,18:47:00
3,7,09-09-20,20,4,0.5,18:42:00
3,7,09-09-20,21,7,0.5,16:43:00
3,7,12-09-20,3,2,0.5,11:24:00
3,7,12-09-20,6,1,0.5,13:33:00
3,7,12-09-20,13,2,0.5,10:51:00
3,7,12-09-20,14,5,0.5,8:34:00
3,7,12-09-20,14,2,0.5,8:41:00
3,7,12-09-20,17,5,0.5,11:04:00
3,7,16-09-20,1,3,0.5,18:31:00
3,7,16-09-20,6,2,0.5,18:03:00
3,7,16-09-20,7,3,0.5,17:28:00
3,7,16-09-20,11,4,0.5,18:52:00
3,7,16-09-20,22,2,0.5,18:34:00
3,7,19-09-20,1,2,0.5,9:45:00
3,7,19-09-20,6,3,0.5,12:39:00
3,7,19-09-20,10,4,0.5,12:50:00
3,7,19-09-20,11,5,0.5,11:59:00
3,7,19-09-20,13,5,0.5,10:59:00
3,7,19-09-20,13,5,0.5,11:09:00
3,7,19-09-20,15,3,0.5,10:56:00
3,7,19-09-20,22,4,0.5,10:24:00
3,7,23-09-20,1,4,0.5,17:11:00
3,7,23-09-20,1,5,0.5,18:01:00
3,7,23-09-20,11,1,0.5,18:37:00
3,7,23-09-20,16,2,0.5,18:52:00
3,7,23-09-20,19,4,0.5,18:35:00
3,7,26-09-20,1,5,0.5,8:51:00
3,7,26-09-20,14,4,0.5,8:57:00
3,7,26-09-20,14,3,0.5,8:58:00
3,7,26-09-20,21,2,0.5,13:53:00
3,7,26-09-20,23,2,0.5,12:07:00
3,7,26-09-20,24,5,0.5,10:41:00
3,7,26-09-20,24,3,0.5,11:08:00
3,7,30-09-20,1,4,0.5,18:10:00
3,7,30-09-20,1,3,0.5,18:18:00
3,7,30-09-20,6,1,0.5,18:01:00
3,7,30-09-20,11,2,0.5,17:50:00
3,7,30-09-20,14,2,0.5,17:05:00
3,7,30-09-20,15,2,0.5,18:49:00
4,7,03-04-19,3,1,4,18:44:00
4,7,03-04-19,4,1,4,18:09:00
4,7,03-04-19,5,3,4,18:54:00
4,7,03-04-19,6,4,4,18:49:00
4,7,03-04-19,7,5,4,17:59:00
4,7,03-04-19,12,3,4,18:35:00
4,7,03-04-19,16,2,4,18:58:00
4,7,06-04-19,2,5,4,9:34:00
4,7,06-04-19,5,1,4,11:51:00
4,7,06-04-19,12,5,4,8:12:00
4,7,06-04-19,12,5,4,8:41:00
4,7,06-04-19,14,2,4,13:16:00
4,7,06-04-19,14,2,4,13:50:00
4,7,06-04-19,16,5,4,13:12:00
4,7,06-04-19,16,3,4,13:34:00
4,7,10-04-19,4,5,4,16:48:00
4,7,10-04-19,4,3,4,17:27:00
4,7,10-04-19,5,4,4,18:53:00
4,7,10-04-19,5,5,4,18:57:00
4,7,10-04-19,12,4,4,16:45:00
4,7,10-04-19,12,2,4,16:58:00
4,7,13-04-19,2,2,4,9:19:00
4,7,13-04-19,3,4,4,10:50:00
4,7,13-04-19,3,1,4,11:33:00
4,7,13-04-19,4,2,4,10:17:00
4,7,13-04-19,5,5,4,11:49:00
4,7,13-04-19,11,1,4,8:42:00
4,7,13-04-19,11,2,4,8:48:00
4,7,13-04-19,13,4,4,10:29:00
4,7,13-04-19,13,5,4,11:03:00
4,7,17-04-19,1,5,3.5,16:09:00
4,7,17-04-19,2,2,3.5,18:39:00
4,7,17-04-19,2,5,3.5,18:43:00
4,7,17-04-19,4,4,3.5,17:51:00
4,7,17-04-19,4,4,3.5,18:11:00
4,7,17-04-19,6,4,3.5,17:29:00
4,7,17-04-19,7,3,3.5,18:52:00
4,7,17-04-19,9,3,3.5,17:11:00
4,7,17-04-19,9,4,3.5,17:45:00
4,7,17-04-19,10,1,3.5,17:16:00
4,7,20-04-19,2,4,4,13:36:00
4,7,20-04-19,2,1,4,13:44:00
4,7,20-04-19,5,1,4,13:27:00
4,7,20-04-19,7,4,4,9:58:00
4,7,20-04-19,8,3,4,12:54:00
4,7,20-04-19,11,4,4,13:30:00
4,7,20-04-19,11,2,4,13:42:00
4,7,20-04-19,12,1,4,11:51:00
4,7,24-04-19,1,3,4,18:22:00
4,7,24-04-19,2,4,4,18:35:00
4,7,24-04-19,3,5,4,18:39:00
4,7,24-04-19,4,3,4,16:59:00
4,7,24-04-19,8,5,4,18:45:00
4,7,24-04-19,11,1,4,18:15:00
4,7,24-04-19,13,1,4,16:27:00
4,7,24-04-19,13,2,4,17:15:00
4,7,24-04-19,18,3,4,17:37:00
4,7,27-04-19,1,1,3.5,12:26:00
4,7,27-04-19,2,5,3.5,13:19:00
4,7,27-04-19,2,5,3.5,13:54:00
4,7,27-04-19,4,3,3.5,12:28:00
4,7,27-04-19,12,3,3.5,13:32:00
4,7,27-04-19,13,4,3.5,11:43:00
4,7,27-04-19,13,2,3.5,11:58:00
4,7,27-04-19,16,3,3.5,10:52:00
4,7,27-04-19,17,3,3.5,10:46:00
4,7,01-05-19,1,4,4,18:49:00
4,7,01-05-19,1,4,4,18:59:00
4,7,01-05-19,3,4,4,17:10:00
4,7,01-05-19,4,2,4,16:47:00
4,7,01-05-19,4,5,4,17:39:00
4,7,01-05-19,16,2,4,18:57:00
4,7,04-05-19,2,1,4,11:24:00
4,7,04-05-19,4,1,4,10:22:00
4,7,04-05-19,6,1,4,11:01:00
4,7,04-05-19,6,1,4,11:14:00
4,7,04-05-19,7,4,4,11:48:00
4,7,04-05-19,10,2,4,9:16:00
4,7,04-05-19,10,4,4,9:41:00
4,7,04-05-19,11,1,4,10:43:00
4,7,04-05-19,11,5,4,11:05:00
4,7,04-05-19,13,1,4,10:33:00
4,7,04-05-19,17,4,4,13:44:00
4,7,08-05-19,2,4,4,18:10:00
4,7,08-05-19,2,1,4,18:17:00
4,7,08-05-19,3,1,4,17:11:00
4,7,08-05-19,3,2,4,17:23:00
4,7,08-05-19,4,5,4,18:03:00
4,7,08-05-19,5,1,4,16:16:00
4,7,08-05-19,11,5,4,18:09:00
4,7,08-05-19,12,1,4,17:30:00
4,7,08-05-19,18,1,4,18:03:00
4,7,08-05-19,18,1,4,18:06:00
4,7,11-05-19,6,2,4,11:00:00
4,7,11-05-19,6,2,4,11:04:00
4,7,11-05-19,7,4,4,13:51:00
4,7,11-05-19,8,2,4,13:37:00
4,7,11-05-19,8,5,4,13:42:00
4,7,11-05-19,10,3,4,9:19:00
4,7,11-05-19,11,5,4,8:53:00
4,7,11-05-19,12,2,4,9:32:00
4,7,11-05-19,12,4,4,9:40:00
4,7,15-05-19,1,2,4,18:28:00
4,7,15-05-19,1,2,4,18:49:00
4,7,15-05-19,4,2,4,16:54:00
4,7,15-05-19,4,2,4,17:23:00
4,7,15-05-19,8,2,4,18:27:00
4,7,15-05-19,12,1,4,17:06:00
4,7,15-05-19,12,1,4,17:27:00
4,7,15-05-19,13,1,4,18:02:00
4,7,18-05-19,1,5,4,12:56:00
4,7,18-05-19,2,5,4,13:41:00
4,7,18-05-19,7,4,4,10:20:00
4,7,18-05-19,8,3,4,9:23:00
4,7,18-05-19,10,5,4,13:40:00
4,7,18-05-19,10,1,4,13:54:00
4,7,18-05-19,13,2,4,13:18:00
4,7,18-05-19,17,2,4,11:04:00
4,7,18-05-19,17,3,4,11:18:00
4,7,22-05-19,2,2,4,17:04:00
4,7,22-05-19,4,1,4,18:53:00
4,7,22-05-19,7,4,4,17:56:00
4,7,22-05-19,7,5,4,18:24:00
4,7,22-05-19,10,3,4,17:25:00
4,7,22-05-19,12,1,4,17:51:00
4,7,22-05-19,15,2,4,17:43:00
4,7,22-05-19,15,4,4,18:26:00
4,7,25-05-19,2,2,4,13:08:00
4,7,25-05-19,2,2,4,13:31:00
4,7,25-05-19,8,2,4,9:10:00
4,7,25-05-19,10,2,4,12:22:00
4,7,25-05-19,12,2,4,9:59:00
4,7,25-05-19,17,2,4,13:50:00
4,7,29-05-19,1,1,4,17:51:00
4,7,29-05-19,6,3,4,16:56:00
4,7,29-05-19,6,4,4,17:36:00
4,7,29-05-19,7,2,4,18:59:00
4,7,29-05-19,8,2,4,18:38:00
4,7,29-05-19,12,3,4,18:04:00
4,7,29-05-19,12,2,4,18:31:00
4,7,29-05-19,14,5,4,18:51:00
4,7,29-05-19,14,3,4,18:57:00
4,7,29-05-19,15,3,4,18:49:00
4,7,29-05-19,15,2,4,18:58:00
4,7,01-06-19,3,5,4,13:55:00
4,7,01-06-19,5,4,4,13:08:00
4,7,01-06-19,8,3,4,10:45:00
4,7,01-06-19,9,2,4,11:55:00
4,7,01-06-19,9,4,4,12:04:00
4,7,01-06-19,10,4,4,10:42:00
4,7,05-06-19,4,5,4,17:00:00
4,7,05-06-19,4,2,4,17:03:00
4,7,05-06-19,5,3,4,18:16:00
4,7,05-06-19,7,2,4,16:30:00
4,7,05-06-19,11,1,4,18:25:00
4,7,05-06-19,11,4,4,18:50:00
4,7,05-06-19,12,2,4,17:54:00
4,7,05-06-19,12,2,4,18:07:00
4,7,05-06-19,17,4,4,16:58:00
4,7,08-06-19,3,3,4,9:59:00
4,7,08-06-19,4,3,4,12:26:00
4,7,08-06-19,7,4,4,11:10:00
4,7,08-06-19,9,3,4,11:35:00
4,7,08-06-19,10,2,4,9:36:00
4,7,08-06-19,15,1,4,9:18:00
4,7,08-06-19,15,1,4,10:09:00
4,7,12-06-19,1,5,4,17:10:00
4,7,12-06-19,1,3,4,17:35:00
4,7,12-06-19,3,2,4,18:26:00
4,7,12-06-19,6,3,4,18:39:00
4,7,12-06-19,7,3,4,17:12:00
4,7,12-06-19,10,2,4,18:48:00
4,7,12-06-19,17,4,4,18:46:00
4,7,12-06-19,17,4,4,18:47:00
4,7,15-06-19,1,3,4,12:56:00
4,7,15-06-19,2,2,4,9:31:00
4,7,15-06-19,2,5,4,9:59:00
4,7,15-06-19,4,5,4,12:23:00
4,7,15-06-19,8,1,4,13:10:00
4,7,15-06-19,8,1,4,13:54:00
4,7,15-06-19,9,5,4,8:37:00
4,7,15-06-19,11,3,4,12:01:00
4,7,15-06-19,11,1,4,12:39:00
